Nombre,Divisa,Fecha,Abrir,Máx.,Mín.,Cierre*,Cierre ajus.**,Volumen,Dividendo
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 may 2021,"6480,00","6500,00","6260,00","6375,00","6111,28",1.683.020.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,08 abr 2021,-,-,-,-,-,-,86.4 Dividendo
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 abr 2021,"6215,00","6460,00","5980,00","6405,00","6055,16",1.974.207.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 mar 2021,"6830,00","7160,00","6145,00","6215,00","5875,54",2.371.572.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 feb 2021,"6760,00","7055,00","6595,00","6710,00","6343,50",1.413.109.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 ene 2021,"6770,00","7380,00","6705,00","6760,00","6390,77",1.834.336.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,09 dic 2020,-,-,-,-,-,-,19.6 Dividendo
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 dic 2020,"6220,00","7000,00","6220,00","6770,00","6380,90",2.005.640.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 nov 2020,"5760,00","6650,00","5720,00","6205,00","5848,37",2.529.672.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 oct 2020,"5485,00","5900,00","5440,00","5790,00","5457,22",1.463.911.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 sept 2020,"6280,00","6560,00","5390,00","5420,00","5108,49",2.821.163.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 ago 2020,"6220,00","6600,00","5825,00","6275,00","5914,35",1.099.871.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 jul 2020,"5700,00","6265,00","5675,00","6240,00","5881,36",1.503.022.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 jun 2020,"5190,00","5995,00","5190,00","5695,00","5367,68",2.216.937.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 may 2020,"5170,00","5400,00","4680,00","5190,00","4891,71",2.378.008.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,21 abr 2020,-,-,-,-,-,-,91 Dividendo
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 abr 2020,"5560,00","6100,00","4800,00","5170,00","4790,05",2.545.355.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 mar 2020,"6290,00","6540,00","4325,00","5525,00","5118,96",3.403.123.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 feb 2020,"6480,00","6820,00","6035,00","6290,00","5827,74",2.120.977.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 ene 2020,"6685,00","7060,00","6480,00","6480,00","6003,78",1.551.656.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,06 dic 2019,-,-,-,-,-,-,20 Dividendo
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 dic 2019,"6280,00","6800,00","6270,00","6685,00","6174,17",1.275.070.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 nov 2019,"6300,00","6380,00","6210,00","6280,00","5800,12",1.296.823.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 oct 2019,"6010,00","6325,00","5950,00","6290,00","5809,36",1.249.113.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 sept 2019,"6100,00","6105,00","5780,00","6070,00","5606,17",1.255.296.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 ago 2019,"6190,00","6270,00","5765,00","6100,00","5633,88",1.525.333.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 jul 2019,"5995,00","6290,00","5865,00","6190,00","5717,00",1.048.706.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 jun 2019,"5820,00","6190,00","5790,00","5995,00","5536,90",1.178.851.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 may 2019,"5750,00","5895,00","5140,00","5820,00","5375,27",1.700.900.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,24 abr 2019,-,-,-,-,-,-,51 Dividendo
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 abr 2019,"5550,00","5805,00","5450,00","5750,00","5262,51",989.206.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 mar 2019,"5565,00","5600,00","5425,00","5510,00","5042,86",790.477.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 feb 2019,"5680,00","5750,00","5335,00","5515,00","5047,44",1.493.339.500,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 ene 2019,"5200,00","5640,00","5115,00","5635,00","5157,26",1.859.122.000,-
PT Bank Central Asia Tbk (BBCA.JK),IDR,03 dic 2018,-,-,-,-,-,-,17 Dividendo
PT Bank Central Asia Tbk (BBCA.JK),IDR,01 dic 2018,"5215,00","5395,00","4980,00","5200,00","4743,61",1.697.623.000,-
Microsoft Corporation (MSFT.BA),ARS,01 nov 2023,"9879,00","10.924,00","9645,50","10.826,00","10.826,00",247.470,-
Microsoft Corporation (MSFT.BA),ARS,01 oct 2023,"8768,00","13.048,00","8672,00","9767,50","9767,50",925.799,-
Microsoft Corporation (MSFT.BA),ARS,01 sept 2023,"8610,00","8850,00","7800,00","8708,00","8708,00",595.481,-
Microsoft Corporation (MSFT.BA),ARS,16 ago 2023,-,-,-,-,-,-,0.022667 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 ago 2023,"6182,00","9000,00","6150,00","8517,50","8517,47",797.506,-
Microsoft Corporation (MSFT.BA),ARS,01 jul 2023,"5787,00","6472,50","5614,00","6163,00","6162,98",643.927,-
Microsoft Corporation (MSFT.BA),ARS,01 jun 2023,"5397,50","5910,50","5310,00","5825,00","5824,98",502.089,-
Microsoft Corporation (MSFT.BA),ARS,17 may 2023,-,-,-,-,-,-,0.022667 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 may 2023,"4640,50","5833,00","4538,00","5397,50","5397,46",546.350,-
Microsoft Corporation (MSFT.BA),ARS,01 abr 2023,"3907,00","4725,00","3756,50","4640,50","4640,47",499.207,-
Microsoft Corporation (MSFT.BA),ARS,01 mar 2023,"3080,00","3914,00","3015,00","3904,00","3903,97",558.947,-
Microsoft Corporation (MSFT.BA),ARS,15 feb 2023,-,-,-,-,-,-,0.022667 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 feb 2023,"3050,00","3405,00","3011,00","3056,00","3055,96",608.223,-
Microsoft Corporation (MSFT.BA),ARS,01 ene 2023,"2750,00","3100,00","2500,00","3031,00","3030,96",590.890,-
Microsoft Corporation (MSFT.BA),ARS,01 dic 2022,"2743,00","2937,00","2551,00","2721,00","2720,96",353.552,-
Microsoft Corporation (MSFT.BA),ARS,16 nov 2022,-,-,-,-,-,-,0.068 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 nov 2022,"7136,00","7888,00","2546,00","2719,00","2718,94",286.082,-
Microsoft Corporation (MSFT.BA),ARS,01 oct 2022,"7403,00","7799,50","6858,00","7136,00","7135,84",147.875,-
Microsoft Corporation (MSFT.BA),ARS,01 sept 2022,"7714,50","7714,50","7000,00","7291,50","7291,33",120.361,-
Microsoft Corporation (MSFT.BA),ARS,17 ago 2022,-,-,-,-,-,-,0.062 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 ago 2022,"8103,00","8677,50","7584,50","7778,50","7778,26",179.289,-
Microsoft Corporation (MSFT.BA),ARS,01 jul 2022,"6572,50","9009,50","6450,00","8102,00","8101,75",255.993,-
Microsoft Corporation (MSFT.BA),ARS,01 jun 2022,"5836,50","6587,00","5581,00","6541,00","6540,80",141.336,-
Microsoft Corporation (MSFT.BA),ARS,17 may 2022,-,-,-,-,-,-,0.062 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 may 2022,"5768,50","6002,00","5204,50","5740,00","5739,76",135.202,-
Microsoft Corporation (MSFT.BA),ARS,01 abr 2022,"5960,00","6192,00","5248,50","5751,00","5750,76",131.611,-
Microsoft Corporation (MSFT.BA),ARS,01 mar 2022,"5913,00","6269,00","5180,50","5932,00","5931,75",134.355,-
Microsoft Corporation (MSFT.BA),ARS,16 feb 2022,-,-,-,-,-,-,0.062 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 feb 2022,"6895,00","6991,50","5401,00","5913,00","5912,70",289.411,-
Microsoft Corporation (MSFT.BA),ARS,01 ene 2022,"6900,00","7160,00","6247,00","6893,00","6892,65",230.222,-
Microsoft Corporation (MSFT.BA),ARS,01 dic 2021,"7124,00","7340,00","6461,50","6884,50","6884,15",174.294,-
Microsoft Corporation (MSFT.BA),ARS,17 nov 2021,-,-,-,-,-,-,0.062 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 nov 2021,"6911,00","7500,00","6794,00","7119,00","7118,57",397.099,-
Microsoft Corporation (MSFT.BA),ARS,01 oct 2021,"5501,00","6963,00","5368,50","6910,00","6909,59",274.966,-
Microsoft Corporation (MSFT.BA),ARS,01 sept 2021,"5410,00","6029,00","5005,00","5443,50","5443,17",204.549,-
Microsoft Corporation (MSFT.BA),ARS,18 ago 2021,-,-,-,-,-,-,0.056 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 ago 2021,"5172,00","5500,00","5035,50","5350,50","5350,12",217.625,-
Microsoft Corporation (MSFT.BA),ARS,01 jul 2021,"4661,00","5350,00","4615,00","5171,50","5171,13",148.303,-
Microsoft Corporation (MSFT.BA),ARS,01 jun 2021,"4180,50","4674,00","4070,00","4653,50","4653,17",173.058,-
Microsoft Corporation (MSFT.BA),ARS,19 may 2021,-,-,-,-,-,-,0.056 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 may 2021,"4040,00","4206,00","3670,00","4190,00","4189,64",123.518,-
Microsoft Corporation (MSFT.BA),ARS,01 abr 2021,"3511,00","4124,50","3511,00","3978,00","3977,66",239.502,-
Microsoft Corporation (MSFT.BA),ARS,01 mar 2021,"3510,00","3670,00","3135,00","3511,00","3510,70",212.135,-
Microsoft Corporation (MSFT.BA),ARS,17 feb 2021,-,-,-,-,-,-,0.056 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 feb 2021,"3610,00","3820,00","3150,00","3509,50","3509,15",152.137,-
Microsoft Corporation (MSFT.BA),ARS,01 ene 2021,"3184,00","3732,50","3069,00","3594,00","3593,64",213.157,-
Microsoft Corporation (MSFT.BA),ARS,01 dic 2020,"3500,00","3500,00","2886,00","3184,00","3183,68",212.574,-
Microsoft Corporation (MSFT.BA),ARS,18 nov 2020,-,-,-,-,-,-,0.056 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 nov 2020,"3200,00","3449,50","3000,00","3214,00","3213,62",190.432,-
Microsoft Corporation (MSFT.BA),ARS,01 oct 2020,"6193,50","7849,00","3074,00","3120,00","3119,63",264.091,-
Microsoft Corporation (MSFT.BA),ARS,01 sept 2020,"5800,00","6321,50","4814,00","6139,50","6138,78",166.455,-
Microsoft Corporation (MSFT.BA),ARS,19 ago 2020,-,-,-,-,-,-,0.102 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 ago 2020,"5260,00","5930,00","4500,00","5798,50","5797,71",148.550,-
Microsoft Corporation (MSFT.BA),ARS,01 jul 2020,"4310,00","5135,00","4300,00","5067,00","5066,31",127.565,-
Microsoft Corporation (MSFT.BA),ARS,01 jun 2020,"4324,00","4628,50","4000,00","4298,50","4297,91",136.295,-
Microsoft Corporation (MSFT.BA),ARS,20 may 2020,-,-,-,-,-,-,0.102 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 may 2020,"4076,50","4613,50","3690,00","4284,50","4283,82",181.125,-
Microsoft Corporation (MSFT.BA),ARS,01 abr 2020,"2688,50","4105,00","2600,00","4076,50","4075,85",192.375,-
Microsoft Corporation (MSFT.BA),ARS,01 mar 2020,"2650,00","2947,00","2380,50","2768,00","2767,56",69.940,-
Microsoft Corporation (MSFT.BA),ARS,19 feb 2020,-,-,-,-,-,-,0.102 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 feb 2020,"2930,00","3266,00","2413,00","2630,50","2629,99",89.155,-
Microsoft Corporation (MSFT.BA),ARS,01 ene 2020,"2340,00","2948,00","2340,00","2925,50","2924,94",138.390,-
Microsoft Corporation (MSFT.BA),ARS,01 dic 2019,"2294,00","2469,00","2195,00","2340,00","2339,55",43.755,-
Microsoft Corporation (MSFT.BA),ARS,20 nov 2019,-,-,-,-,-,-,0.102 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 nov 2019,"2300,00","2372,00","2068,50","2294,00","2293,46",23.975,-
Microsoft Corporation (MSFT.BA),ARS,01 oct 2019,"1796,00","2400,00","1765,00","2283,00","2282,46",55.110,-
Microsoft Corporation (MSFT.BA),ARS,01 sept 2019,"2000,00","2050,00","1629,00","1760,00","1759,58",26.605,-
Microsoft Corporation (MSFT.BA),ARS,14 ago 2019,-,-,-,-,-,-,0.092 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 ago 2019,"1245,00","1900,00","1198,00","1895,50","1894,95",18.830,-
Microsoft Corporation (MSFT.BA),ARS,01 jul 2019,"1202,00","1245,00","1144,50","1207,50","1207,15",7955,-
Microsoft Corporation (MSFT.BA),ARS,01 jun 2019,"1092,00","1211,00","1073,00","1145,00","1144,67",8080,-
Microsoft Corporation (MSFT.BA),ARS,15 may 2019,-,-,-,-,-,-,0.092 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 may 2019,"1154,00","1190,00","1102,00","1112,00","1111,59",11.955,-
Microsoft Corporation (MSFT.BA),ARS,01 abr 2019,"1034,00","1215,00","1000,00","1154,00","1153,57",18.835,-
Microsoft Corporation (MSFT.BA),ARS,01 mar 2019,"890,00","1100,00","890,00","1047,00","1046,61",8115,-
Microsoft Corporation (MSFT.BA),ARS,20 feb 2019,-,-,-,-,-,-,0.092 Dividendo
Microsoft Corporation (MSFT.BA),ARS,01 feb 2019,"790,00","893,00","770,00","890,00","889,57",23.015,-
Microsoft Corporation (MSFT.BA),ARS,01 ene 2019,"775,00","820,00","739,05","790,00","789,62",22.355,-
Microsoft Corporation (MSFT.BA),ARS,01 dic 2018,"844,00","850,00","750,00","775,00","774,63",5535,-
Microsoft Corporation (MSFT.BA),ARS,14 nov 2018,-,-,-,-,-,-,0.092 Dividendo
Citigroup Inc. (C.BA),ARS,01 nov 2023,"11.592,00","13.199,00","11.300,00","12.294,50","12.294,50",16.327,-
Citigroup Inc. (C.BA),ARS,01 oct 2023,"11.200,00","13.849,00","10.606,00","11.332,00","11.332,00",149.419,-
Citigroup Inc. (C.BA),ARS,01 sept 2023,"10.894,50","11.550,00","9885,00","11.263,50","11.263,50",143.221,-
Citigroup Inc. (C.BA),ARS,04 ago 2023,-,-,-,-,-,-,0.176667 Dividendo
Citigroup Inc. (C.BA),ARS,01 ago 2023,"8781,00","11.271,50","8623,00","10.710,50","10.710,29",96.045,-
Citigroup Inc. (C.BA),ARS,01 jul 2023,"8063,50","8991,00","7750,00","8731,50","8731,33",126.770,-
Citigroup Inc. (C.BA),ARS,01 jun 2023,"7310,50","8284,00","7270,50","7878,50","7878,34",84.846,-
Citigroup Inc. (C.BA),ARS,01 may 2023,"7116,50","7733,50","6631,50","7234,00","7233,86",73.798,-
Citigroup Inc. (C.BA),ARS,28 abr 2023,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 abr 2023,"6370,00","7789,50","6177,00","7116,50","7116,19",120.788,-
Citigroup Inc. (C.BA),ARS,01 mar 2023,"6217,00","6601,00","5590,50","6327,00","6326,72",144.351,-
Citigroup Inc. (C.BA),ARS,03 feb 2023,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 feb 2023,"6430,00","6500,00","6052,00","6205,50","6205,06",42.861,-
Citigroup Inc. (C.BA),ARS,01 ene 2023,"5250,00","6523,50","5180,00","6391,00","6390,55",44.444,-
Citigroup Inc. (C.BA),ARS,01 dic 2022,"5248,50","5260,00","4701,00","5131,00","5130,64",33.440,-
Citigroup Inc. (C.BA),ARS,04 nov 2022,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 nov 2022,"4738,00","5515,50","4450,00","5171,50","5170,94",170.128,-
Citigroup Inc. (C.BA),ARS,01 oct 2022,"4297,00","4745,50","4120,00","4700,00","4699,49",52.677,-
Citigroup Inc. (C.BA),ARS,01 sept 2022,"4730,00","4895,00","4285,00","4324,00","4323,53",61.969,-
Citigroup Inc. (C.BA),ARS,01 ago 2022,"5005,00","5300,00","4701,50","4821,50","4820,98",162.850,-
Citigroup Inc. (C.BA),ARS,29 jul 2022,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 jul 2022,"3950,00","5943,50","3840,00","5005,00","5004,30",124.952,-
Citigroup Inc. (C.BA),ARS,01 jun 2022,"3738,00","4023,50","3515,00","3905,50","3904,96",69.481,-
Citigroup Inc. (C.BA),ARS,01 may 2022,"3387,50","3880,00","3165,00","3755,00","3754,48",183.437,-
Citigroup Inc. (C.BA),ARS,29 abr 2022,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 abr 2022,"3405,50","3619,00","3112,00","3313,50","3312,87",141.077,-
Citigroup Inc. (C.BA),ARS,01 mar 2022,"4142,50","4142,50","3378,50","3419,00","3418,35",125.692,-
Citigroup Inc. (C.BA),ARS,04 feb 2022,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 feb 2022,"4850,00","4974,00","3972,00","4142,50","4141,57",98.983,-
Citigroup Inc. (C.BA),ARS,01 ene 2022,"4233,50","5093,50","4107,00","4848,00","4846,91",100.874,-
Citigroup Inc. (C.BA),ARS,01 dic 2021,"4580,00","4699,00","3964,00","4072,00","4071,09",102.397,-
Citigroup Inc. (C.BA),ARS,01 nov 2021,"4830,00","5210,00","4497,50","4545,50","4544,48",79.124,-
Citigroup Inc. (C.BA),ARS,29 oct 2021,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 oct 2021,"4498,00","4865,00","4358,50","4826,00","4824,75",66.192,-
Citigroup Inc. (C.BA),ARS,01 sept 2021,"4226,50","4704,50","4044,00","4500,00","4498,83",113.138,-
Citigroup Inc. (C.BA),ARS,01 ago 2021,"4184,50","4400,00","3979,50","4254,50","4253,40",104.352,-
Citigroup Inc. (C.BA),ARS,30 jul 2021,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 jul 2021,"4055,00","4199,50","3719,50","4076,50","4075,28",202.119,-
Citigroup Inc. (C.BA),ARS,01 jun 2021,"4450,00","4491,50","3730,00","4045,00","4043,79",149.591,-
Citigroup Inc. (C.BA),ARS,01 may 2021,"3769,00","4400,00","3765,50","4399,50","4398,18",57.834,-
Citigroup Inc. (C.BA),ARS,30 abr 2021,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 abr 2021,"3590,00","3895,00","3509,00","3744,50","3743,21",81.549,-
Citigroup Inc. (C.BA),ARS,01 mar 2021,"3340,00","3868,00","3321,00","3590,00","3588,77",96.806,-
Citigroup Inc. (C.BA),ARS,01 feb 2021,"3000,00","3408,50","2900,00","3290,00","3288,87",51.283,-
Citigroup Inc. (C.BA),ARS,29 ene 2021,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 ene 2021,"2899,00","3490,00","2899,00","2981,50","2980,31",153.600,-
Citigroup Inc. (C.BA),ARS,01 dic 2020,"2790,00","2960,00","2715,00","2899,00","2897,84",79.356,-
Citigroup Inc. (C.BA),ARS,01 nov 2020,"2136,50","2918,00","2046,50","2779,50","2778,39",92.566,-
Citigroup Inc. (C.BA),ARS,01 oct 2020,"2106,00","2815,50","2063,00","2122,50","2121,65",136.915,-
Citigroup Inc. (C.BA),ARS,01 sept 2020,"2180,00","2269,00","1943,00","2099,50","2098,66",76.154,-
Citigroup Inc. (C.BA),ARS,01 ago 2020,"2128,00","2369,00","1920,00","2180,00","2179,13",86.371,-
Citigroup Inc. (C.BA),ARS,31 jul 2020,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 jul 2020,"1880,00","2100,00","1750,00","2050,00","2049,01",90.036,-
Citigroup Inc. (C.BA),ARS,01 jun 2020,"1800,00","2435,00","1749,00","1834,00","1833,12",112.467,-
Citigroup Inc. (C.BA),ARS,01 may 2020,"1845,00","1952,00","1635,50","1800,00","1799,13",123.603,-
Citigroup Inc. (C.BA),ARS,30 abr 2020,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 abr 2020,"1140,00","1960,00","1093,50","1845,00","1843,94",158.160,-
Citigroup Inc. (C.BA),ARS,01 mar 2020,"1650,00","1884,50","960,00","1267,00","1266,27",75.510,-
Citigroup Inc. (C.BA),ARS,01 feb 2020,"2101,00","2250,00","1662,00","1720,50","1719,51",21.954,-
Citigroup Inc. (C.BA),ARS,01 ene 2020,"1968,00","2300,00","1963,00","2122,00","2120,78",39.555,-
Citigroup Inc. (C.BA),ARS,01 dic 2019,"1930,00","2039,00","1799,50","1968,00","1966,87",32.652,-
Citigroup Inc. (C.BA),ARS,01 nov 2019,-,-,-,-,-,-,0.17 Dividendo
Citigroup Inc. (C.BA),ARS,01 nov 2019,"1971,00","2080,50","1820,00","1899,00","1897,74",26.430,-
Citigroup Inc. (C.BA),ARS,01 oct 2019,"1451,50","2100,00","1434,00","1905,00","1903,74",46.767,-
Citigroup Inc. (C.BA),ARS,01 sept 2019,"140,00","1732,50","123,00","1451,50","1450,54",149.382,-
Citigroup Inc. (C.BA),ARS,02 ago 2019,-,-,-,-,-,-,0.017 Dividendo
Citigroup Inc. (C.BA),ARS,01 ago 2019,"104,00","136,00","97,10","135,00","134,89",500.520,-
Citigroup Inc. (C.BA),ARS,01 jul 2019,"99,00","105,00","98,00","103,50","103,41",176.820,-
Citigroup Inc. (C.BA),ARS,01 jun 2019,"93,60","101,50","93,00","99,00","98,92",106.770,-
Citigroup Inc. (C.BA),ARS,03 may 2019,-,-,-,-,-,-,0.015 Dividendo
Citigroup Inc. (C.BA),ARS,01 may 2019,"103,00","106,50","93,10","93,90","93,81",527.580,-
Citigroup Inc. (C.BA),ARS,01 abr 2019,"91,50","107,00","91,50","103,00","102,90",224.850,-
Citigroup Inc. (C.BA),ARS,01 mar 2019,"85,80","91,50","82,00","91,50","91,41",89.580,-
Citigroup Inc. (C.BA),ARS,01 feb 2019,-,-,-,-,-,-,0.015 Dividendo
Citigroup Inc. (C.BA),ARS,01 feb 2019,"77,00","87,00","75,50","84,00","83,90",376.320,-
Citigroup Inc. (C.BA),ARS,01 ene 2019,"65,25","79,30","65,25","78,80","78,71",117.510,-
Citigroup Inc. (C.BA),ARS,01 dic 2018,"81,00","81,00","60,00","65,25","65,17",93.690,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 nov 2023,"25.155,00","27.461,50","23.890,00","25.581,00","25.581,00",24.062,-
JPMorgan Chase & Co. (JPM.BA),ARS,05 oct 2023,-,-,-,-,-,-,0.21 Dividendo
JPMorgan Chase & Co. (JPM.BA),ARS,01 oct 2023,"23.998,50","29.640,50","22.905,50","24.023,00","24.022,80",158.724,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 sept 2023,"22.824,00","24.612,50","21.075,00","23.876,50","23.876,31",104.332,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 ago 2023,"17.500,00","24.024,00","17.344,00","22.780,00","22.779,81",73.287,-
JPMorgan Chase & Co. (JPM.BA),ARS,05 jul 2023,-,-,-,-,-,-,0.2 Dividendo
JPMorgan Chase & Co. (JPM.BA),ARS,01 jul 2023,"15.000,00","17.470,00","14.570,00","17.407,00","17.406,64",64.862,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 jun 2023,"13.369,00","14.964,50","13.302,50","14.918,00","14.917,69",41.357,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 may 2023,"12.489,00","13.945,00","11.917,50","13.241,00","13.240,73",66.833,-
JPMorgan Chase & Co. (JPM.BA),ARS,05 abr 2023,-,-,-,-,-,-,0.2 Dividendo
JPMorgan Chase & Co. (JPM.BA),ARS,01 abr 2023,"10.597,00","13.473,00","10.186,50","12.489,00","12.488,50",85.204,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 mar 2023,"10.594,00","10.916,00","9833,00","10.584,00","10.583,58",104.396,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 feb 2023,"10.280,00","10.672,50","10.082,00","10.535,00","10.534,58",21.310,-
JPMorgan Chase & Co. (JPM.BA),ARS,05 ene 2023,-,-,-,-,-,-,0.2 Dividendo
JPMorgan Chase & Co. (JPM.BA),ARS,01 ene 2023,"9399,50","10.516,00","9130,50","10.250,00","10.249,37",43.988,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 dic 2022,"8970,00","9400,00","8505,00","9150,00","9149,44",34.871,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 nov 2022,"7890,00","9177,00","7614,50","8848,00","8847,46",50.855,-
JPMorgan Chase & Co. (JPM.BA),ARS,05 oct 2022,-,-,-,-,-,-,0.2 Dividendo
JPMorgan Chase & Co. (JPM.BA),ARS,01 oct 2022,"6525,00","7833,00","6231,00","7781,50","7780,80",69.468,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 sept 2022,"6708,00","7185,00","6250,00","6521,00","6520,41",56.587,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 ago 2022,"6650,00","7196,00","6218,50","6753,50","6752,89",142.551,-
JPMorgan Chase & Co. (JPM.BA),ARS,05 jul 2022,-,-,-,-,-,-,0.2 Dividendo
JPMorgan Chase & Co. (JPM.BA),ARS,01 jul 2022,"5800,00","7849,00","5638,50","6655,50","6654,68",70.521,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 jun 2022,"5540,00","5935,00","5265,50","5709,50","5708,80",51.367,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 may 2022,"4925,00","5684,00","4809,00","5590,50","5589,81",75.166,-
JPMorgan Chase & Co. (JPM.BA),ARS,05 abr 2022,-,-,-,-,-,-,0.2 Dividendo
JPMorgan Chase & Co. (JPM.BA),ARS,01 abr 2022,"5200,00","5398,00","4794,00","4929,00","4928,20",62.730,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 mar 2022,"5948,50","5948,50","4871,00","5204,50","5203,66",73.592,-
JPMorgan Chase & Co. (JPM.BA),ARS,01 feb 2022,"6600,00","6920,00","5690,50","5948,50","5947,54",70.081,-
